TransactionID,Date,Product,Region,Sales,Quantity
4944,2025-07-25 23:00:00,WidgetB,South,68,16
4945,2025-07-26 00:00:00,WidgetC,South,226,14
4946,2025-07-26 01:00:00,WidgetB,East,313,13
4947,2025-07-26 02:00:00,WidgetA,East,452,9
4948,2025-07-26 03:00:00,WidgetB,South,236,11
4949,2025-07-26 04:00:00,WidgetA,South,471,5
4950,2025-07-26 05:00:00,WidgetC,East,402,3
4951,2025-07-26 06:00:00,WidgetA,West,63,8
4952,2025-07-26 07:00:00,WidgetC,South,206,6
4953,2025-07-26 08:00:00,WidgetC,South,50,15
4954,2025-07-26 09:00:00,WidgetA,West,476,2
4955,2025-07-26 10:00:00,WidgetC,South,100,6
4956,2025-07-26 11:00:00,WidgetC,South,169,10
4957,2025-07-26 12:00:00,WidgetB,East,154,18
4958,2025-07-26 13:00:00,WidgetB,North,273,18
4959,2025-07-26 14:00:00,WidgetA,West,88,13
4960,2025-07-26 15:00:00,WidgetA,North,178,7
4961,2025-07-26 16:00:00,WidgetC,North,363,5
4962,2025-07-26 17:00:00,WidgetB,North,389,13
4963,2025-07-26 18:00:00,WidgetC,East,202,11
4964,2025-07-26 19:00:00,WidgetA,West,397,15
4965,2025-07-26 20:00:00,WidgetA,East,208,3
4966,2025-07-26 21:00:00,WidgetB,South,213,6
4967,2025-07-26 22:00:00,WidgetC,West,390,11
4968,2025-07-26 23:00:00,WidgetB,East,316,16
4969,2025-07-27 00:00:00,WidgetA,North,411,16
4970,2025-07-27 01:00:00,WidgetA,West,349,13
4971,2025-07-27 02:00:00,WidgetB,North,402,14
4972,2025-07-27 03:00:00,WidgetB,West,315,16
4973,2025-07-27 04:00:00,WidgetC,North,257,18
4974,2025-07-27 05:00:00,WidgetB,West,412,10
4975,2025-07-27 06:00:00,WidgetC,South,304,12
4976,2025-07-27 07:00:00,WidgetA,South,36,7
4977,2025-07-27 08:00:00,WidgetB,East,40,19
4978,2025-07-27 09:00:00,WidgetB,North,280,2
4979,2025-07-27 10:00:00,WidgetC,South,439,14
4980,2025-07-27 11:00:00,WidgetC,East,335,13
4981,2025-07-27 12:00:00,WidgetC,West,253,18
4982,2025-07-27 13:00:00,WidgetA,East,483,13
4983,2025-07-27 14:00:00,WidgetB,North,130,13
4984,2025-07-27 15:00:00,WidgetB,East,375,13
4985,2025-07-27 16:00:00,WidgetC,South,437,2
4986,2025-07-27 17:00:00,WidgetA,South,352,14
4987,2025-07-27 18:00:00,WidgetB,South,226,13
4988,2025-07-27 19:00:00,WidgetA,North,198,2
4989,2025-07-27 20:00:00,WidgetC,North,374,5
4990,2025-07-27 21:00:00,WidgetC,South,215,8
4991,2025-07-27 22:00:00,WidgetA,East,409,10
4992,2025-07-27 23:00:00,WidgetA,East,435,4
4993,2025-07-28 00:00:00,WidgetA,North,491,6
4994,2025-07-28 01:00:00,WidgetA,West,70,19
4995,2025-07-28 02:00:00,WidgetA,West,96,3
4996,2025-07-28 03:00:00,WidgetA,North,212,16
4997,2025-07-28 04:00:00,WidgetC,East,46,5
4998,2025-07-28 05:00:00,WidgetA,West,107,6
4999,2025-07-28 06:00:00,WidgetA,North,34,2
5000,2025-07-28 07:00:00,WidgetB,North,301,7
5001,2025-07-28 08:00:00,WidgetC,East,99,11
5002,2025-07-28 09:00:00,WidgetC,North,92,15
5003,2025-07-28 10:00:00,WidgetC,South,175,13
5004,2025-07-28 11:00:00,WidgetA,West,183,1
5005,2025-07-28 12:00:00,WidgetA,North,401,14
5006,2025-07-28 13:00:00,WidgetA,North,299,14
5007,2025-07-28 14:00:00,WidgetA,East,223,7
5008,2025-07-28 15:00:00,WidgetB,South,127,2
5009,2025-07-28 16:00:00,WidgetA,East,409,10
5010,2025-07-28 17:00:00,WidgetA,North,278,19
5011,2025-07-28 18:00:00,WidgetB,South,200,10
5012,2025-07-28 19:00:00,WidgetA,East,293,9
5013,2025-07-28 20:00:00,WidgetA,North,248,16
5014,2025-07-28 21:00:00,WidgetB,North,187,16
5015,2025-07-28 22:00:00,WidgetA,East,475,7
5016,2025-07-28 23:00:00,WidgetA,South,117,5
5017,2025-07-29 00:00:00,WidgetA,South,179,14
5018,2025-07-29 01:00:00,WidgetC,North,48,15
5019,2025-07-29 02:00:00,WidgetA,South,415,4
5020,2025-07-29 03:00:00,WidgetA,North,143,5
5021,2025-07-29 04:00:00,WidgetA,South,395,10
5022,2025-07-29 05:00:00,WidgetC,North,208,13
5023,2025-07-29 06:00:00,WidgetB,North,255,5
5024,2025-07-29 07:00:00,WidgetB,West,392,19
5025,2025-07-29 08:00:00,WidgetA,West,337,18
5026,2025-07-29 09:00:00,WidgetB,North,304,7
5027,2025-07-29 10:00:00,WidgetA,North,175,17
5028,2025-07-29 11:00:00,WidgetC,West,107,3
5029,2025-07-29 12:00:00,WidgetB,North,232,19
5030,2025-07-29 13:00:00,WidgetC,East,466,12
5031,2025-07-29 14:00:00,WidgetB,West,119,9
5032,2025-07-29 15:00:00,WidgetC,West,270,5
5033,2025-07-29 16:00:00,WidgetC,South,244,17
5034,2025-07-29 17:00:00,WidgetA,East,400,8
5035,2025-07-29 18:00:00,WidgetA,South,279,14
5036,2025-07-29 19:00:00,WidgetB,North,224,18
5037,2025-07-29 20:00:00,WidgetC,South,139,6
5038,2025-07-29 21:00:00,WidgetB,East,181,4
5039,2025-07-29 22:00:00,WidgetA,North,335,8
5040,2025-07-29 23:00:00,WidgetC,East,82,4
5041,2025-07-30 00:00:00,WidgetA,East,48,13
5042,2025-07-30 01:00:00,WidgetB,South,135,1
5043,2025-07-30 02:00:00,WidgetC,East,357,15
5044,2025-07-30 03:00:00,WidgetA,West,237,13
5045,2025-07-30 04:00:00,WidgetC,East,206,16
5046,2025-07-30 05:00:00,WidgetC,North,46,7
5047,2025-07-30 06:00:00,WidgetB,West,495,12
5048,2025-07-30 07:00:00,WidgetA,East,86,3
5049,2025-07-30 08:00:00,WidgetC,North,334,9
5050,2025-07-30 09:00:00,WidgetB,East,400,3
5051,2025-07-30 10:00:00,WidgetA,South,167,12
5052,2025-07-30 11:00:00,WidgetB,West,372,7
5053,2025-07-30 12:00:00,WidgetA,West,237,2
5054,2025-07-30 13:00:00,WidgetC,South,495,10
5055,2025-07-30 14:00:00,WidgetB,West,32,5
5056,2025-07-30 15:00:00,WidgetA,North,401,16
5057,2025-07-30 16:00:00,WidgetB,South,447,7
5058,2025-07-30 17:00:00,WidgetC,East,344,9
5059,2025-07-30 18:00:00,WidgetC,East,25,16
5060,2025-07-30 19:00:00,WidgetA,South,74,14
5061,2025-07-30 20:00:00,WidgetA,South,70,2
5062,2025-07-30 21:00:00,WidgetA,East,424,18
5063,2025-07-30 22:00:00,WidgetC,South,337,2
5064,2025-07-30 23:00:00,WidgetB,East,175,15
5065,2025-07-31 00:00:00,WidgetA,South,407,17
5066,2025-07-31 01:00:00,WidgetB,East,212,18
5067,2025-07-31 02:00:00,WidgetC,West,118,12
5068,2025-07-31 03:00:00,WidgetB,West,322,18
5069,2025-07-31 04:00:00,WidgetA,North,389,19
5070,2025-07-31 05:00:00,WidgetA,South,477,4
5071,2025-07-31 06:00:00,WidgetA,East,466,6
5072,2025-07-31 07:00:00,WidgetC,North,311,16
5073,2025-07-31 08:00:00,WidgetC,North,185,14
5074,2025-07-31 09:00:00,WidgetC,South,21,8
5075,2025-07-31 10:00:00,WidgetB,East,449,9
5076,2025-07-31 11:00:00,WidgetA,West,373,4
5077,2025-07-31 12:00:00,WidgetC,East,494,4
5078,2025-07-31 13:00:00,WidgetC,East,480,15
5079,2025-07-31 14:00:00,WidgetA,West,44,6
5080,2025-07-31 15:00:00,WidgetA,West,171,17
5081,2025-07-31 16:00:00,WidgetA,North,373,17
5082,2025-07-31 17:00:00,WidgetB,East,434,13
5083,2025-07-31 18:00:00,WidgetB,East,156,4
5084,2025-07-31 19:00:00,WidgetC,East,208,8
5085,2025-07-31 20:00:00,WidgetB,West,179,11
5086,2025-07-31 21:00:00,WidgetC,North,472,7
5087,2025-07-31 22:00:00,WidgetA,South,319,3
5088,2025-07-31 23:00:00,WidgetB,South,482,1
5089,2025-08-01 00:00:00,WidgetC,North,463,4
5090,2025-08-01 01:00:00,WidgetC,North,415,1
5091,2025-08-01 02:00:00,WidgetB,South,241,14
5092,2025-08-01 03:00:00,WidgetC,East,49,10
5093,2025-08-01 04:00:00,WidgetA,East,421,6
5094,2025-08-01 05:00:00,WidgetC,South,125,5
5095,2025-08-01 06:00:00,WidgetA,East,472,12
5096,2025-08-01 07:00:00,WidgetB,North,22,10
5097,2025-08-01 08:00:00,WidgetB,East,416,10
5098,2025-08-01 09:00:00,WidgetC,South,154,15
5099,2025-08-01 10:00:00,WidgetB,East,417,1
5100,2025-08-01 11:00:00,WidgetB,North,391,2
5101,2025-08-01 12:00:00,WidgetA,South,450,12
5102,2025-08-01 13:00:00,WidgetA,East,482,7
5103,2025-08-01 14:00:00,WidgetB,West,283,16
5104,2025-08-01 15:00:00,WidgetB,East,71,4
5105,2025-08-01 16:00:00,WidgetC,South,106,7
5106,2025-08-01 17:00:00,WidgetA,East,124,6
5107,2025-08-01 18:00:00,WidgetB,East,127,3
5108,2025-08-01 19:00:00,WidgetC,South,282,18
5109,2025-08-01 20:00:00,WidgetA,East,90,6
5110,2025-08-01 21:00:00,WidgetC,North,86,11
5111,2025-08-01 22:00:00,WidgetB,North,203,12
5112,2025-08-01 23:00:00,WidgetB,North,292,9
5113,2025-08-02 00:00:00,WidgetB,West,428,7
5114,2025-08-02 01:00:00,WidgetA,East,278,14
5115,2025-08-02 02:00:00,WidgetA,West,43,4
5116,2025-08-02 03:00:00,WidgetB,West,115,18
5117,2025-08-02 04:00:00,WidgetC,East,446,11
5118,2025-08-02 05:00:00,WidgetB,North,414,9
5119,2025-08-02 06:00:00,WidgetB,South,265,6
5120,2025-08-02 07:00:00,WidgetA,North,281,12
5121,2025-08-02 08:00:00,WidgetC,West,114,8
5122,2025-08-02 09:00:00,WidgetC,North,29,17
5123,2025-08-02 10:00:00,WidgetA,South,275,14
5124,2025-08-02 11:00:00,WidgetC,East,326,1
5125,2025-08-02 12:00:00,WidgetC,West,138,6
5126,2025-08-02 13:00:00,WidgetB,North,257,16
5127,2025-08-02 14:00:00,WidgetC,West,350,4
5128,2025-08-02 15:00:00,WidgetA,North,448,15
5129,2025-08-02 16:00:00,WidgetB,West,452,15
5130,2025-08-02 17:00:00,WidgetB,North,494,8
5131,2025-08-02 18:00:00,WidgetA,North,213,9
5132,2025-08-02 19:00:00,WidgetC,South,272,10
5133,2025-08-02 20:00:00,WidgetB,West,438,7
5134,2025-08-02 21:00:00,WidgetC,North,400,7
5135,2025-08-02 22:00:00,WidgetC,North,444,11
5136,2025-08-02 23:00:00,WidgetC,West,214,6
5137,2025-08-03 00:00:00,WidgetA,South,327,11
5138,2025-08-03 01:00:00,WidgetC,West,212,14
5139,2025-08-03 02:00:00,WidgetB,South,487,16
5140,2025-08-03 03:00:00,WidgetB,South,447,9
5141,2025-08-03 04:00:00,WidgetA,West,124,19
5142,2025-08-03 05:00:00,WidgetB,South,277,14
5143,2025-08-03 06:00:00,WidgetC,East,93,9
5144,2025-08-03 07:00:00,WidgetB,East,167,10
5145,2025-08-03 08:00:00,WidgetA,East,128,4
5146,2025-08-03 09:00:00,WidgetC,North,218,19
5147,2025-08-03 10:00:00,WidgetC,South,392,19
5148,2025-08-03 11:00:00,WidgetA,North,222,14
5149,2025-08-03 12:00:00,WidgetB,South,106,19
5150,2025-08-03 13:00:00,WidgetC,East,180,12
5151,2025-08-03 14:00:00,WidgetB,East,352,6
5152,2025-08-03 15:00:00,WidgetC,West,406,9
5153,2025-08-03 16:00:00,WidgetA,South,91,4
5154,2025-08-03 17:00:00,WidgetB,South,347,17
5155,2025-08-03 18:00:00,WidgetA,South,348,12
5156,2025-08-03 19:00:00,WidgetA,North,279,9
5157,2025-08-03 20:00:00,WidgetC,East,197,17
5158,2025-08-03 21:00:00,WidgetA,South,20,14
5159,2025-08-03 22:00:00,WidgetB,South,358,17
5160,2025-08-03 23:00:00,WidgetC,North,228,9
5161,2025-08-04 00:00:00,WidgetC,North,294,11
5162,2025-08-04 01:00:00,WidgetA,East,276,2
5163,2025-08-04 02:00:00,WidgetC,West,303,6
5164,2025-08-04 03:00:00,WidgetA,East,232,5
5165,2025-08-04 04:00:00,WidgetC,North,478,15
5166,2025-08-04 05:00:00,WidgetB,North,385,5
5167,2025-08-04 06:00:00,WidgetA,South,72,11
5168,2025-08-04 07:00:00,WidgetB,North,471,15
5169,2025-08-04 08:00:00,WidgetB,West,39,7
5170,2025-08-04 09:00:00,WidgetB,South,359,8
5171,2025-08-04 10:00:00,WidgetC,West,358,11
5172,2025-08-04 11:00:00,WidgetB,North,345,9
5173,2025-08-04 12:00:00,WidgetB,North,150,2
5174,2025-08-04 13:00:00,WidgetC,North,41,11
5175,2025-08-04 14:00:00,WidgetC,North,123,18
5176,2025-08-04 15:00:00,WidgetA,East,310,1
5177,2025-08-04 16:00:00,WidgetC,East,318,6
5178,2025-08-04 17:00:00,WidgetC,West,45,6
5179,2025-08-04 18:00:00,WidgetA,East,374,19
5180,2025-08-04 19:00:00,WidgetA,North,239,14
5181,2025-08-04 20:00:00,WidgetA,East,274,3
5182,2025-08-04 21:00:00,WidgetB,North,83,16
5183,2025-08-04 22:00:00,WidgetC,East,58,15
5184,2025-08-04 23:00:00,WidgetC,East,173,5
5185,2025-08-05 00:00:00,WidgetA,East,383,1
5186,2025-08-05 01:00:00,WidgetA,South,225,8
5187,2025-08-05 02:00:00,WidgetC,West,322,1
5188,2025-08-05 03:00:00,WidgetA,North,115,17
5189,2025-08-05 04:00:00,WidgetC,North,69,14
5190,2025-08-05 05:00:00,WidgetC,East,351,4
5191,2025-08-05 06:00:00,WidgetC,West,263,11
5192,2025-08-05 07:00:00,WidgetA,South,353,19
5193,2025-08-05 08:00:00,WidgetC,North,338,2
5194,2025-08-05 09:00:00,WidgetB,North,59,17
5195,2025-08-05 10:00:00,WidgetC,East,150,9
5196,2025-08-05 11:00:00,WidgetA,East,151,10
5197,2025-08-05 12:00:00,WidgetC,West,48,10
5198,2025-08-05 13:00:00,WidgetB,South,493,6
5199,2025-08-05 14:00:00,WidgetC,South,282,6
5200,2025-08-05 15:00:00,WidgetB,West,473,19
5201,2025-08-05 16:00:00,WidgetB,West,289,17
5202,2025-08-05 17:00:00,WidgetC,North,70,4
5203,2025-08-05 18:00:00,WidgetA,East,372,13
5204,2025-08-05 19:00:00,WidgetC,South,71,5
5205,2025-08-05 20:00:00,WidgetB,East,447,9
5206,2025-08-05 21:00:00,WidgetC,West,233,8
5207,2025-08-05 22:00:00,WidgetC,South,358,10
5208,2025-08-05 23:00:00,WidgetA,East,112,3
5209,2025-08-06 00:00:00,WidgetB,West,61,14
5210,2025-08-06 01:00:00,WidgetA,East,426,5
5211,2025-08-06 02:00:00,WidgetA,North,399,19
5212,2025-08-06 03:00:00,WidgetC,East,225,8
5213,2025-08-06 04:00:00,WidgetC,West,64,6
5214,2025-08-06 05:00:00,WidgetB,South,57,10
5215,2025-08-06 06:00:00,WidgetB,South,42,1
5216,2025-08-06 07:00:00,WidgetB,South,84,7
5217,2025-08-06 08:00:00,WidgetB,West,54,10
5218,2025-08-06 09:00:00,WidgetA,West,89,9
5219,2025-08-06 10:00:00,WidgetB,East,124,16
5220,2025-08-06 11:00:00,WidgetB,North,48,14
5221,2025-08-06 12:00:00,WidgetC,West,39,18
5222,2025-08-06 13:00:00,WidgetA,North,169,10
5223,2025-08-06 14:00:00,WidgetB,North,132,13
5224,2025-08-06 15:00:00,WidgetA,South,319,3
5225,2025-08-06 16:00:00,WidgetC,North,25,12
5226,2025-08-06 17:00:00,WidgetA,East,466,18
5227,2025-08-06 18:00:00,WidgetA,East,36,1
5228,2025-08-06 19:00:00,WidgetB,North,303,11
5229,2025-08-06 20:00:00,WidgetA,West,316,4
5230,2025-08-06 21:00:00,WidgetB,South,487,18
5231,2025-08-06 22:00:00,WidgetC,North,494,1
5232,2025-08-06 23:00:00,WidgetB,West,223,8
5233,2025-08-07 00:00:00,WidgetC,East,300,15
5234,2025-08-07 01:00:00,WidgetC,West,193,10
5235,2025-08-07 02:00:00,WidgetB,West,403,6
5236,2025-08-07 03:00:00,WidgetB,East,384,9
5237,2025-08-07 04:00:00,WidgetA,East,194,17
5238,2025-08-07 05:00:00,WidgetB,North,67,13
5239,2025-08-07 06:00:00,WidgetC,North,259,8
5240,2025-08-07 07:00:00,WidgetA,East,141,10
5241,2025-08-07 08:00:00,WidgetB,North,136,13
5242,2025-08-07 09:00:00,WidgetA,North,378,4
5243,2025-08-07 10:00:00,WidgetA,North,285,1
5244,2025-08-07 11:00:00,WidgetC,South,383,18
5245,2025-08-07 12:00:00,WidgetC,South,121,2
5246,2025-08-07 13:00:00,WidgetC,North,100,6
5247,2025-08-07 14:00:00,WidgetB,East,284,18
5248,2025-08-07 15:00:00,WidgetC,West,428,13
5249,2025-08-07 16:00:00,WidgetA,North,124,18
5250,2025-08-07 17:00:00,WidgetC,South,270,11
5251,2025-08-07 18:00:00,WidgetA,South,79,2
5252,2025-08-07 19:00:00,WidgetC,North,405,13
5253,2025-08-07 20:00:00,WidgetA,South,224,13
5254,2025-08-07 21:00:00,WidgetB,North,173,16
5255,2025-08-07 22:00:00,WidgetA,West,343,19
5256,2025-08-07 23:00:00,WidgetA,South,49,14
5257,2025-08-08 00:00:00,WidgetB,South,194,19
5258,2025-08-08 01:00:00,WidgetB,North,224,13
5259,2025-08-08 02:00:00,WidgetC,West,221,6
5260,2025-08-08 03:00:00,WidgetC,East,327,4
5261,2025-08-08 04:00:00,WidgetB,South,486,1
5262,2025-08-08 05:00:00,WidgetB,North,431,19
5263,2025-08-08 06:00:00,WidgetB,South,325,14
5264,2025-08-08 07:00:00,WidgetC,East,77,19
5265,2025-08-08 08:00:00,WidgetC,South,460,7
5266,2025-08-08 09:00:00,WidgetB,South,236,1
5267,2025-08-08 10:00:00,WidgetB,South,113,1
5268,2025-08-08 11:00:00,WidgetA,West,330,1
5269,2025-08-08 12:00:00,WidgetB,North,329,5
5270,2025-08-08 13:00:00,WidgetC,South,419,5
5271,2025-08-08 14:00:00,WidgetC,South,114,2
5272,2025-08-08 15:00:00,WidgetB,East,242,7
5273,2025-08-08 16:00:00,WidgetC,North,38,5
5274,2025-08-08 17:00:00,WidgetB,South,456,18
5275,2025-08-08 18:00:00,WidgetA,East,225,1
5276,2025-08-08 19:00:00,WidgetC,West,127,11
5277,2025-08-08 20:00:00,WidgetC,West,34,4
5278,2025-08-08 21:00:00,WidgetB,North,156,6
5279,2025-08-08 22:00:00,WidgetB,East,486,5
5280,2025-08-08 23:00:00,WidgetC,West,24,13
5281,2025-08-09 00:00:00,WidgetB,South,353,17
5282,2025-08-09 01:00:00,WidgetC,North,238,13
5283,2025-08-09 02:00:00,WidgetA,South,77,3
5284,2025-08-09 03:00:00,WidgetA,East,114,14
5285,2025-08-09 04:00:00,WidgetC,East,420,12
5286,2025-08-09 05:00:00,WidgetB,East,290,7
5287,2025-08-09 06:00:00,WidgetC,North,397,2
5288,2025-08-09 07:00:00,WidgetB,North,446,17
5289,2025-08-09 08:00:00,WidgetC,West,245,1
5290,2025-08-09 09:00:00,WidgetA,East,444,19
5291,2025-08-09 10:00:00,WidgetA,West,298,9
5292,2025-08-09 11:00:00,WidgetA,West,117,15
5293,2025-08-09 12:00:00,WidgetA,South,334,19
5294,2025-08-09 13:00:00,WidgetC,South,274,1
5295,2025-08-09 14:00:00,WidgetA,South,129,4
5296,2025-08-09 15:00:00,WidgetB,North,315,12
5297,2025-08-09 16:00:00,WidgetA,North,48,19
5298,2025-08-09 17:00:00,WidgetB,East,371,5
5299,2025-08-09 18:00:00,WidgetA,East,257,1
5300,2025-08-09 19:00:00,WidgetB,East,73,19
5301,2025-08-09 20:00:00,WidgetA,North,413,7
5302,2025-08-09 21:00:00,WidgetC,South,375,3
5303,2025-08-09 22:00:00,WidgetA,East,202,12
5304,2025-08-09 23:00:00,WidgetA,South,340,16
5305,2025-08-10 00:00:00,WidgetC,West,189,2
5306,2025-08-10 01:00:00,WidgetA,South,428,5
5307,2025-08-10 02:00:00,WidgetC,East,119,2
5308,2025-08-10 03:00:00,WidgetB,South,316,10
5309,2025-08-10 04:00:00,WidgetB,West,282,18
5310,2025-08-10 05:00:00,WidgetC,West,165,5
5311,2025-08-10 06:00:00,WidgetC,North,245,9
5312,2025-08-10 07:00:00,WidgetC,South,384,4
5313,2025-08-10 08:00:00,WidgetC,South,396,17
5314,2025-08-10 09:00:00,WidgetC,East,81,4
5315,2025-08-10 10:00:00,WidgetA,South,479,9
5316,2025-08-10 11:00:00,WidgetA,West,79,11
5317,2025-08-10 12:00:00,WidgetC,West,251,3
5318,2025-08-10 13:00:00,WidgetA,West,76,3
5319,2025-08-10 14:00:00,WidgetC,East,216,19
5320,2025-08-10 15:00:00,WidgetB,East,333,2
5321,2025-08-10 16:00:00,WidgetC,West,137,10
5322,2025-08-10 17:00:00,WidgetC,West,393,11
5323,2025-08-10 18:00:00,WidgetB,South,189,18
5324,2025-08-10 19:00:00,WidgetC,East,496,2
5325,2025-08-10 20:00:00,WidgetB,East,333,14
5326,2025-08-10 21:00:00,WidgetB,West,372,9
5327,2025-08-10 22:00:00,WidgetB,North,293,14
5328,2025-08-10 23:00:00,WidgetC,North,29,1
5329,2025-08-11 00:00:00,WidgetB,North,69,4
5330,2025-08-11 01:00:00,WidgetB,East,432,10
5331,2025-08-11 02:00:00,WidgetC,East,444,14
5332,2025-08-11 03:00:00,WidgetB,West,231,19
5333,2025-08-11 04:00:00,WidgetC,East,129,8
5334,2025-08-11 05:00:00,WidgetC,North,349,16
5335,2025-08-11 06:00:00,WidgetC,North,159,12
5336,2025-08-11 07:00:00,WidgetC,South,302,14
5337,2025-08-11 08:00:00,WidgetA,West,170,16
5338,2025-08-11 09:00:00,WidgetB,South,220,10
5339,2025-08-11 10:00:00,WidgetC,South,124,17
5340,2025-08-11 11:00:00,WidgetB,North,73,2
5341,2025-08-11 12:00:00,WidgetB,North,214,16
5342,2025-08-11 13:00:00,WidgetA,South,163,14
5343,2025-08-11 14:00:00,WidgetA,East,430,17
5344,2025-08-11 15:00:00,WidgetA,South,194,4
5345,2025-08-11 16:00:00,WidgetB,North,49,16
5346,2025-08-11 17:00:00,WidgetB,North,415,12
5347,2025-08-11 18:00:00,WidgetC,South,462,5
5348,2025-08-11 19:00:00,WidgetB,East,207,8
5349,2025-08-11 20:00:00,WidgetA,South,293,14
5350,2025-08-11 21:00:00,WidgetB,North,261,7
5351,2025-08-11 22:00:00,WidgetA,East,322,19
5352,2025-08-11 23:00:00,WidgetA,South,187,14
5353,2025-08-12 00:00:00,WidgetA,West,208,18
5354,2025-08-12 01:00:00,WidgetA,West,155,9
5355,2025-08-12 02:00:00,WidgetA,South,217,12
5356,2025-08-12 03:00:00,WidgetA,East,270,6
5357,2025-08-12 04:00:00,WidgetA,West,37,6
5358,2025-08-12 05:00:00,WidgetB,North,284,17
5359,2025-08-12 06:00:00,WidgetB,South,434,1
5360,2025-08-12 07:00:00,WidgetC,East,448,2
5361,2025-08-12 08:00:00,WidgetC,West,260,6
5362,2025-08-12 09:00:00,WidgetC,East,401,8
5363,2025-08-12 10:00:00,WidgetA,South,158,12
5364,2025-08-12 11:00:00,WidgetB,East,374,4
5365,2025-08-12 12:00:00,WidgetB,West,256,14
5366,2025-08-12 13:00:00,WidgetB,North,422,5
5367,2025-08-12 14:00:00,WidgetC,North,81,10
5368,2025-08-12 15:00:00,WidgetA,South,153,12
5369,2025-08-12 16:00:00,WidgetB,East,49,8
5370,2025-08-12 17:00:00,WidgetC,South,75,15
5371,2025-08-12 18:00:00,WidgetC,East,149,19
5372,2025-08-12 19:00:00,WidgetB,West,123,6
5373,2025-08-12 20:00:00,WidgetB,East,440,6
5374,2025-08-12 21:00:00,WidgetB,South,178,9
5375,2025-08-12 22:00:00,WidgetB,South,98,5
5376,2025-08-12 23:00:00,WidgetB,South,284,15
5377,2025-08-13 00:00:00,WidgetC,South,252,17
5378,2025-08-13 01:00:00,WidgetB,North,113,14
5379,2025-08-13 02:00:00,WidgetC,South,150,11
5380,2025-08-13 03:00:00,WidgetC,East,271,19
5381,2025-08-13 04:00:00,WidgetB,South,172,18
5382,2025-08-13 05:00:00,WidgetB,North,318,10
5383,2025-08-13 06:00:00,WidgetC,North,470,4
5384,2025-08-13 07:00:00,WidgetB,East,214,16
5385,2025-08-13 08:00:00,WidgetC,South,235,13
5386,2025-08-13 09:00:00,WidgetB,East,122,14
5387,2025-08-13 10:00:00,WidgetA,East,348,5
5388,2025-08-13 11:00:00,WidgetB,South,144,8
5389,2025-08-13 12:00:00,WidgetB,East,118,8
5390,2025-08-13 13:00:00,WidgetA,East,349,19
5391,2025-08-13 14:00:00,WidgetA,West,50,4
5392,2025-08-13 15:00:00,WidgetB,South,22,1
5393,2025-08-13 16:00:00,WidgetB,East,452,18
5394,2025-08-13 17:00:00,WidgetA,North,421,14
5395,2025-08-13 18:00:00,WidgetC,North,432,17
5396,2025-08-13 19:00:00,WidgetA,West,423,15
5397,2025-08-13 20:00:00,WidgetB,East,33,19
5398,2025-08-13 21:00:00,WidgetA,East,388,3
5399,2025-08-13 22:00:00,WidgetA,East,88,1
5400,2025-08-13 23:00:00,WidgetB,East,192,1
5401,2025-08-14 00:00:00,WidgetA,South,158,11
5402,2025-08-14 01:00:00,WidgetC,West,343,19
5403,2025-08-14 02:00:00,WidgetA,North,481,18
5404,2025-08-14 03:00:00,WidgetA,East,220,11
5405,2025-08-14 04:00:00,WidgetA,North,29,9
5406,2025-08-14 05:00:00,WidgetA,North,265,13
5407,2025-08-14 06:00:00,WidgetC,North,158,16
5408,2025-08-14 07:00:00,WidgetB,North,470,3
5409,2025-08-14 08:00:00,WidgetB,South,395,12
5410,2025-08-14 09:00:00,WidgetB,East,198,3
5411,2025-08-14 10:00:00,WidgetB,West,72,2
5412,2025-08-14 11:00:00,WidgetB,South,474,7
5413,2025-08-14 12:00:00,WidgetB,North,456,6
5414,2025-08-14 13:00:00,WidgetB,West,185,2
5415,2025-08-14 14:00:00,WidgetC,North,84,13
5416,2025-08-14 15:00:00,WidgetA,North,45,6
5417,2025-08-14 16:00:00,WidgetA,East,433,15
5418,2025-08-14 17:00:00,WidgetB,North,156,17
5419,2025-08-14 18:00:00,WidgetB,South,250,4
5420,2025-08-14 19:00:00,WidgetA,North,282,19
5421,2025-08-14 20:00:00,WidgetA,South,354,10
5422,2025-08-14 21:00:00,WidgetA,South,270,6
5423,2025-08-14 22:00:00,WidgetC,West,325,4
5424,2025-08-14 23:00:00,WidgetB,South,225,16
5425,2025-08-15 00:00:00,WidgetB,West,445,4
5426,2025-08-15 01:00:00,WidgetB,East,228,18
5427,2025-08-15 02:00:00,WidgetC,North,369,15
5428,2025-08-15 03:00:00,WidgetA,North,213,14
5429,2025-08-15 04:00:00,WidgetB,West,76,13
5430,2025-08-15 05:00:00,WidgetA,South,282,19
5431,2025-08-15 06:00:00,WidgetB,West,134,18
5432,2025-08-15 07:00:00,WidgetA,East,268,13
5433,2025-08-15 08:00:00,WidgetC,East,321,1
5434,2025-08-15 09:00:00,WidgetB,South,187,15
5435,2025-08-15 10:00:00,WidgetB,East,410,18
5436,2025-08-15 11:00:00,WidgetA,East,237,18
5437,2025-08-15 12:00:00,WidgetB,West,224,5
5438,2025-08-15 13:00:00,WidgetC,South,464,10
5439,2025-08-15 14:00:00,WidgetA,North,145,1
5440,2025-08-15 15:00:00,WidgetB,West,213,18
5441,2025-08-15 16:00:00,WidgetA,North,313,6
5442,2025-08-15 17:00:00,WidgetA,West,338,17
